rpm_mech,T_ref_Nm,Id_ref_A,Iq_ref_A,Is_norm_A,status
4067.796610,3.918367,nan,nan,nan,infeasible
4067.796610,4.000000,nan,nan,nan,infeasible
4169.491525,0.000000,nan,nan,nan,fw_search_failed
4169.491525,0.081633,nan,nan,nan,infeasible
4169.491525,0.163265,nan,nan,nan,infeasible
4169.491525,0.244898,nan,nan,nan,infeasible
4169.491525,0.326531,nan,nan,nan,infeasible
4169.491525,0.408163,nan,nan,nan,infeasible
4169.491525,0.489796,nan,nan,nan,infeasible
4169.491525,0.571429,nan,nan,nan,infeasible
4169.491525,0.653061,nan,nan,nan,infeasible
4169.491525,0.734694,nan,nan,nan,infeasible
4169.491525,0.816327,nan,nan,nan,infeasible
4169.491525,0.897959,nan,nan,nan,infeasible
4169.491525,0.979592,nan,nan,nan,infeasible
4169.491525,1.061224,nan,nan,nan,infeasible
4169.491525,1.142857,nan,nan,nan,infeasible
4169.491525,1.224490,nan,nan,nan,infeasible
4169.491525,1.306122,nan,nan,nan,infeasible
4169.491525,1.387755,nan,nan,nan,infeasible
4169.491525,1.469388,nan,nan,nan,infeasible
4169.491525,1.551020,nan,nan,nan,infeasible
4169.491525,1.632653,nan,nan,nan,infeasible
4169.491525,1.714286,nan,nan,nan,infeasible
4169.491525,1.795918,nan,nan,nan,infeasible
4169.491525,1.877551,nan,nan,nan,infeasible
4169.491525,1.959184,nan,nan,nan,infeasible
4169.491525,2.040816,nan,nan,nan,infeasible
4169.491525,2.122449,nan,nan,nan,infeasible
4169.491525,2.204082,nan,nan,nan,infeasible
4169.491525,2.285714,nan,nan,nan,infeasible
4169.491525,2.367347,nan,nan,nan,infeasible
4169.491525,2.448980,nan,nan,nan,infeasible
4169.491525,2.530612,nan,nan,nan,infeasible
4169.491525,2.612245,nan,nan,nan,infeasible
4169.491525,2.693878,nan,nan,nan,infeasible
4169.491525,2.775510,nan,nan,nan,infeasible
4169.491525,2.857143,nan,nan,nan,infeasible
4169.491525,2.938776,nan,nan,nan,infeasible
4169.491525,3.020408,nan,nan,nan,infeasible
4169.491525,3.102041,nan,nan,nan,infeasible
4169.491525,3.183673,nan,nan,nan,infeasible
4169.491525,3.265306,nan,nan,nan,infeasible
4169.491525,3.346939,nan,nan,nan,infeasible
4169.491525,3.428571,nan,nan,nan,infeasible
4169.491525,3.510204,nan,nan,nan,infeasible
4169.491525,3.591837,nan,nan,nan,infeasible
4169.491525,3.673469,nan,nan,nan,infeasible
4169.491525,3.755102,nan,nan,nan,infeasible
4169.491525,3.836735,nan,nan,nan,infeasible
4169.491525,3.918367,nan,nan,nan,infeasible
4169.491525,4.000000,nan,nan,nan,infeasible
4271.186441,0.000000,nan,nan,nan,fw_search_failed
4271.186441,0.081633,nan,nan,nan,infeasible
4271.186441,0.163265,nan,nan,nan,infeasible
4271.186441,0.244898,nan,nan,nan,infeasible
4271.186441,0.326531,nan,nan,nan,infeasible
4271.186441,0.408163,nan,nan,nan,infeasible
4271.186441,0.489796,nan,nan,nan,infeasible
4271.186441,0.571429,nan,nan,nan,infeasible
4271.186441,0.653061,nan,nan,nan,infeasible
4271.186441,0.734694,nan,nan,nan,infeasible
4271.186441,0.816327,nan,nan,nan,infeasible
4271.186441,0.897959,nan,nan,nan,infeasible
4271.186441,0.979592,nan,nan,nan,infeasible
4271.186441,1.061224,nan,nan,nan,infeasible
4271.186441,1.142857,nan,nan,nan,infeasible
4271.186441,1.224490,nan,nan,nan,infeasible
4271.186441,1.306122,nan,nan,nan,infeasible
4271.186441,1.387755,nan,nan,nan,infeasible
4271.186441,1.469388,nan,nan,nan,infeasible
4271.186441,1.551020,nan,nan,nan,infeasible
4271.186441,1.632653,nan,nan,nan,infeasible
4271.186441,1.714286,nan,nan,nan,infeasible
4271.186441,1.795918,nan,nan,nan,infeasible
4271.186441,1.877551,nan,nan,nan,infeasible
4271.186441,1.959184,nan,nan,nan,infeasible
4271.186441,2.040816,nan,nan,nan,infeasible
4271.186441,2.122449,nan,nan,nan,infeasible
4271.186441,2.204082,nan,nan,nan,infeasible
4271.186441,2.285714,nan,nan,nan,infeasible
4271.186441,2.367347,nan,nan,nan,infeasible
4271.186441,2.448980,nan,nan,nan,infeasible
4271.186441,2.530612,nan,nan,nan,infeasible
4271.186441,2.612245,nan,nan,nan,infeasible
4271.186441,2.693878,nan,nan,nan,infeasible
4271.186441,2.775510,nan,nan,nan,infeasible
4271.186441,2.857143,nan,nan,nan,infeasible
4271.186441,2.938776,nan,nan,nan,infeasible
4271.186441,3.020408,nan,nan,nan,infeasible
4271.186441,3.102041,nan,nan,nan,infeasible
4271.186441,3.183673,nan,nan,nan,infeasible
4271.186441,3.265306,nan,nan,nan,infeasible
4271.186441,3.346939,nan,nan,nan,infeasible
4271.186441,3.428571,nan,nan,nan,infeasible
4271.186441,3.510204,nan,nan,nan,infeasible
4271.186441,3.591837,nan,nan,nan,infeasible
4271.186441,3.673469,nan,nan,nan,infeasible
4271.186441,3.755102,nan,nan,nan,infeasible
4271.186441,3.836735,nan,nan,nan,infeasible
4271.186441,3.918367,nan,nan,nan,infeasible
4271.186441,4.000000,nan,nan,nan,infeasible
4372.881356,0.000000,nan,nan,nan,fw_search_failed
4372.881356,0.081633,nan,nan,nan,infeasible
4372.881356,0.163265,nan,nan,nan,infeasible
4372.881356,0.244898,nan,nan,nan,infeasible
4372.881356,0.326531,nan,nan,nan,infeasible
4372.881356,0.408163,nan,nan,nan,infeasible
4372.881356,0.489796,nan,nan,nan,infeasible
4372.881356,0.571429,nan,nan,nan,infeasible
4372.881356,0.653061,nan,nan,nan,infeasible
4372.881356,0.734694,nan,nan,nan,infeasible
4372.881356,0.816327,nan,nan,nan,infeasible
4372.881356,0.897959,nan,nan,nan,infeasible
4372.881356,0.979592,nan,nan,nan,infeasible
4372.881356,1.061224,nan,nan,nan,infeasible
4372.881356,1.142857,nan,nan,nan,infeasible
4372.881356,1.224490,nan,nan,nan,infeasible
4372.881356,1.306122,nan,nan,nan,infeasible
4372.881356,1.387755,nan,nan,nan,infeasible
4372.881356,1.469388,nan,nan,nan,infeasible
4372.881356,1.551020,nan,nan,nan,infeasible
4372.881356,1.632653,nan,nan,nan,infeasible
4372.881356,1.714286,nan,nan,nan,infeasible
4372.881356,1.795918,nan,nan,nan,infeasible
4372.881356,1.877551,nan,nan,nan,infeasible
4372.881356,1.959184,nan,nan,nan,infeasible
4372.881356,2.040816,nan,nan,nan,infeasible
4372.881356,2.122449,nan,nan,nan,infeasible
4372.881356,2.204082,nan,nan,nan,infeasible
4372.881356,2.285714,nan,nan,nan,infeasible
4372.881356,2.367347,nan,nan,nan,infeasible
4372.881356,2.448980,nan,nan,nan,infeasible
4372.881356,2.530612,nan,nan,nan,infeasible
4372.881356,2.612245,nan,nan,nan,infeasible
4372.881356,2.693878,nan,nan,nan,infeasible
4372.881356,2.775510,nan,nan,nan,infeasible
4372.881356,2.857143,nan,nan,nan,infeasible
4372.881356,2.938776,nan,nan,nan,infeasible
4372.881356,3.020408,nan,nan,nan,infeasible
4372.881356,3.102041,nan,nan,nan,infeasible
4372.881356,3.183673,nan,nan,nan,infeasible
4372.881356,3.265306,nan,nan,nan,infeasible
4372.881356,3.346939,nan,nan,nan,infeasible
4372.881356,3.428571,nan,nan,nan,infeasible
4372.881356,3.510204,nan,nan,nan,infeasible
4372.881356,3.591837,nan,nan,nan,infeasible
4372.881356,3.673469,nan,nan,nan,infeasible
4372.881356,3.755102,nan,nan,nan,infeasible
4372.881356,3.836735,nan,nan,nan,infeasible
4372.881356,3.918367,nan,nan,nan,infeasible
4372.881356,4.000000,nan,nan,nan,infeasible
4474.576271,0.000000,nan,nan,nan,fw_search_failed
4474.576271,0.081633,nan,nan,nan,infeasible
4474.576271,0.163265,nan,nan,nan,infeasible
4474.576271,0.244898,nan,nan,nan,infeasible
4474.576271,0.326531,nan,nan,nan,infeasible
4474.576271,0.408163,nan,nan,nan,infeasible
4474.576271,0.489796,nan,nan,nan,infeasible
4474.576271,0.571429,nan,nan,nan,infeasible
4474.576271,0.653061,nan,nan,nan,infeasible
4474.576271,0.734694,nan,nan,nan,infeasible
4474.576271,0.816327,nan,nan,nan,infeasible
4474.576271,0.897959,nan,nan,nan,infeasible
4474.576271,0.979592,nan,nan,nan,infeasible
4474.576271,1.061224,nan,nan,nan,infeasible
4474.576271,1.142857,nan,nan,nan,infeasible
4474.576271,1.224490,nan,nan,nan,infeasible
4474.576271,1.306122,nan,nan,nan,infeasible
4474.576271,1.387755,nan,nan,nan,infeasible
4474.576271,1.469388,nan,nan,nan,infeasible
4474.576271,1.551020,nan,nan,nan,infeasible
4474.576271,1.632653,nan,nan,nan,infeasible
4474.576271,1.714286,nan,nan,nan,infeasible
4474.576271,1.795918,nan,nan,nan,infeasible
4474.576271,1.877551,nan,nan,nan,infeasible
4474.576271,1.959184,nan,nan,nan,infeasible
4474.576271,2.040816,nan,nan,nan,infeasible
4474.576271,2.122449,nan,nan,nan,infeasible
4474.576271,2.204082,nan,nan,nan,infeasible
4474.576271,2.285714,nan,nan,nan,infeasible
4474.576271,2.367347,nan,nan,nan,infeasible
4474.576271,2.448980,nan,nan,nan,infeasible
4474.576271,2.530612,nan,nan,nan,infeasible
4474.576271,2.612245,nan,nan,nan,infeasible
4474.576271,2.693878,nan,nan,nan,infeasible
4474.576271,2.775510,nan,nan,nan,infeasible
4474.576271,2.857143,nan,nan,nan,infeasible
4474.576271,2.938776,nan,nan,nan,infeasible
4474.576271,3.020408,nan,nan,nan,infeasible
4474.576271,3.102041,nan,nan,nan,infeasible
4474.576271,3.183673,nan,nan,nan,infeasible
4474.576271,3.265306,nan,nan,nan,infeasible
4474.576271,3.346939,nan,nan,nan,infeasible
4474.576271,3.428571,nan,nan,nan,infeasible
4474.576271,3.510204,nan,nan,nan,infeasible
4474.576271,3.591837,nan,nan,nan,infeasible
4474.576271,3.673469,nan,nan,nan,infeasible
4474.576271,3.755102,nan,nan,nan,infeasible
4474.576271,3.836735,nan,nan,nan,infeasible
4474.576271,3.918367,nan,nan,nan,infeasible
4474.576271,4.000000,nan,nan,nan,infeasible
4576.271186,0.000000,nan,nan,nan,fw_search_failed
4576.271186,0.081633,nan,nan,nan,infeasible
4576.271186,0.163265,nan,nan,nan,infeasible
4576.271186,0.244898,nan,nan,nan,infeasible
4576.271186,0.326531,nan,nan,nan,infeasible
4576.271186,0.408163,nan,nan,nan,infeasible
4576.271186,0.489796,nan,nan,nan,infeasible
4576.271186,0.571429,nan,nan,nan,infeasible
4576.271186,0.653061,nan,nan,nan,infeasible
4576.271186,0.734694,nan,nan,nan,infeasible
4576.271186,0.816327,nan,nan,nan,infeasible
4576.271186,0.897959,nan,nan,nan,infeasible
4576.271186,0.979592,nan,nan,nan,infeasible
4576.271186,1.061224,nan,nan,nan,infeasible
4576.271186,1.142857,nan,nan,nan,infeasible
4576.271186,1.224490,nan,nan,nan,infeasible
4576.271186,1.306122,nan,nan,nan,infeasible
4576.271186,1.387755,nan,nan,nan,infeasible
4576.271186,1.469388,nan,nan,nan,infeasible
4576.271186,1.551020,nan,nan,nan,infeasible
4576.271186,1.632653,nan,nan,nan,infeasible
4576.271186,1.714286,nan,nan,nan,infeasible
4576.271186,1.795918,nan,nan,nan,infeasible
4576.271186,1.877551,nan,nan,nan,infeasible
4576.271186,1.959184,nan,nan,nan,infeasible
4576.271186,2.040816,nan,nan,nan,infeasible
4576.271186,2.122449,nan,nan,nan,infeasible
4576.271186,2.204082,nan,nan,nan,infeasible
4576.271186,2.285714,nan,nan,nan,infeasible
4576.271186,2.367347,nan,nan,nan,infeasible
4576.271186,2.448980,nan,nan,nan,infeasible
4576.271186,2.530612,nan,nan,nan,infeasible
4576.271186,2.612245,nan,nan,nan,infeasible
4576.271186,2.693878,nan,nan,nan,infeasible
4576.271186,2.775510,nan,nan,nan,infeasible
4576.271186,2.857143,nan,nan,nan,infeasible
4576.271186,2.938776,nan,nan,nan,infeasible
4576.271186,3.020408,nan,nan,nan,infeasible
4576.271186,3.102041,nan,nan,nan,infeasible
4576.271186,3.183673,nan,nan,nan,infeasible
4576.271186,3.265306,nan,nan,nan,infeasible
4576.271186,3.346939,nan,nan,nan,infeasible
4576.271186,3.428571,nan,nan,nan,infeasible
4576.271186,3.510204,nan,nan,nan,infeasible
4576.271186,3.591837,nan,nan,nan,infeasible
4576.271186,3.673469,nan,nan,nan,infeasible
4576.271186,3.755102,nan,nan,nan,infeasible
4576.271186,3.836735,nan,nan,nan,infeasible
4576.271186,3.918367,nan,nan,nan,infeasible
4576.271186,4.000000,nan,nan,nan,infeasible
4677.966102,0.000000,nan,nan,nan,fw_search_failed
4677.966102,0.081633,nan,nan,nan,infeasible
4677.966102,0.163265,nan,nan,nan,infeasible
4677.966102,0.244898,nan,nan,nan,infeasible
4677.966102,0.326531,nan,nan,nan,infeasible
4677.966102,0.408163,nan,nan,nan,infeasible
4677.966102,0.489796,nan,nan,nan,infeasible
4677.966102,0.571429,nan,nan,nan,infeasible
4677.966102,0.653061,nan,nan,nan,infeasible
4677.966102,0.734694,nan,nan,nan,infeasible
4677.966102,0.816327,nan,nan,nan,infeasible
4677.966102,0.897959,nan,nan,nan,infeasible
4677.966102,0.979592,nan,nan,nan,infeasible
4677.966102,1.061224,nan,nan,nan,infeasible
4677.966102,1.142857,nan,nan,nan,infeasible
4677.966102,1.224490,nan,nan,nan,infeasible
4677.966102,1.306122,nan,nan,nan,infeasible
4677.966102,1.387755,nan,nan,nan,infeasible
4677.966102,1.469388,nan,nan,nan,infeasible
4677.966102,1.551020,nan,nan,nan,infeasible
4677.966102,1.632653,nan,nan,nan,infeasible
4677.966102,1.714286,nan,nan,nan,infeasible
4677.966102,1.795918,nan,nan,nan,infeasible
4677.966102,1.877551,nan,nan,nan,infeasible
4677.966102,1.959184,nan,nan,nan,infeasible
4677.966102,2.040816,nan,nan,nan,infeasible
4677.966102,2.122449,nan,nan,nan,infeasible
4677.966102,2.204082,nan,nan,nan,infeasible
4677.966102,2.285714,nan,nan,nan,infeasible
4677.966102,2.367347,nan,nan,nan,infeasible
4677.966102,2.448980,nan,nan,nan,infeasible
4677.966102,2.530612,nan,nan,nan,infeasible
4677.966102,2.612245,nan,nan,nan,infeasible
4677.966102,2.693878,nan,nan,nan,infeasible
4677.966102,2.775510,nan,nan,nan,infeasible
4677.966102,2.857143,nan,nan,nan,infeasible
4677.966102,2.938776,nan,nan,nan,infeasible
4677.966102,3.020408,nan,nan,nan,infeasible
4677.966102,3.102041,nan,nan,nan,infeasible
4677.966102,3.183673,nan,nan,nan,infeasible
4677.966102,3.265306,nan,nan,nan,infeasible
4677.966102,3.346939,nan,nan,nan,infeasible
4677.966102,3.428571,nan,nan,nan,infeasible
4677.966102,3.510204,nan,nan,nan,infeasible
4677.966102,3.591837,nan,nan,nan,infeasible
4677.966102,3.673469,nan,nan,nan,infeasible
4677.966102,3.755102,nan,nan,nan,infeasible
4677.966102,3.836735,nan,nan,nan,infeasible
4677.966102,3.918367,nan,nan,nan,infeasible
4677.966102,4.000000,nan,nan,nan,infeasible
4779.661017,0.000000,nan,nan,nan,fw_search_failed
4779.661017,0.081633,nan,nan,nan,infeasible
4779.661017,0.163265,nan,nan,nan,infeasible
4779.661017,0.244898,nan,nan,nan,infeasible
4779.661017,0.326531,nan,nan,nan,infeasible
4779.661017,0.408163,nan,nan,nan,infeasible
4779.661017,0.489796,nan,nan,nan,infeasible
4779.661017,0.571429,nan,nan,nan,infeasible
4779.661017,0.653061,nan,nan,nan,infeasible
4779.661017,0.734694,nan,nan,nan,infeasible
4779.661017,0.816327,nan,nan,nan,infeasible
4779.661017,0.897959,nan,nan,nan,infeasible
4779.661017,0.979592,nan,nan,nan,infeasible
4779.661017,1.061224,nan,nan,nan,infeasible
4779.661017,1.142857,nan,nan,nan,infeasible
4779.661017,1.224490,nan,nan,nan,infeasible
4779.661017,1.306122,nan,nan,nan,infeasible
4779.661017,1.387755,nan,nan,nan,infeasible
4779.661017,1.469388,nan,nan,nan,infeasible
4779.661017,1.551020,nan,nan,nan,infeasible
4779.661017,1.632653,nan,nan,nan,infeasible
4779.661017,1.714286,nan,nan,nan,infeasible
4779.661017,1.795918,nan,nan,nan,infeasible
4779.661017,1.877551,nan,nan,nan,infeasible
4779.661017,1.959184,nan,nan,nan,infeasible
4779.661017,2.040816,nan,nan,nan,infeasible
4779.661017,2.122449,nan,nan,nan,infeasible
4779.661017,2.204082,nan,nan,nan,infeasible
4779.661017,2.285714,nan,nan,nan,infeasible
4779.661017,2.367347,nan,nan,nan,infeasible
4779.661017,2.448980,nan,nan,nan,infeasible
4779.661017,2.530612,nan,nan,nan,infeasible
4779.661017,2.612245,nan,nan,nan,infeasible
4779.661017,2.693878,nan,nan,nan,infeasible
4779.661017,2.775510,nan,nan,nan,infeasible
4779.661017,2.857143,nan,nan,nan,infeasible
4779.661017,2.938776,nan,nan,nan,infeasible
4779.661017,3.020408,nan,nan,nan,infeasible
4779.661017,3.102041,nan,nan,nan,infeasible
4779.661017,3.183673,nan,nan,nan,infeasible
4779.661017,3.265306,nan,nan,nan,infeasible
4779.661017,3.346939,nan,nan,nan,infeasible
4779.661017,3.428571,nan,nan,nan,infeasible
4779.661017,3.510204,nan,nan,nan,infeasible
4779.661017,3.591837,nan,nan,nan,infeasible
4779.661017,3.673469,nan,nan,nan,infeasible
4779.661017,3.755102,nan,nan,nan,infeasible
4779.661017,3.836735,nan,nan,nan,infeasible
4779.661017,3.918367,nan,nan,nan,infeasible
4779.661017,4.000000,nan,nan,nan,infeasible
4881.355932,0.000000,nan,nan,nan,fw_search_failed
4881.355932,0.081633,nan,nan,nan,infeasible
4881.355932,0.163265,nan,nan,nan,infeasible
4881.355932,0.244898,nan,nan,nan,infeasible
4881.355932,0.326531,nan,nan,nan,infeasible
4881.355932,0.408163,nan,nan,nan,infeasible
4881.355932,0.489796,nan,nan,nan,infeasible
4881.355932,0.571429,nan,nan,nan,infeasible
4881.355932,0.653061,nan,nan,nan,infeasible
4881.355932,0.734694,nan,nan,nan,infeasible
4881.355932,0.816327,nan,nan,nan,infeasible
4881.355932,0.897959,nan,nan,nan,infeasible
4881.355932,0.979592,nan,nan,nan,infeasible
4881.355932,1.061224,nan,nan,nan,infeasible
4881.355932,1.142857,nan,nan,nan,infeasible
4881.355932,1.224490,nan,nan,nan,infeasible
4881.355932,1.306122,nan,nan,nan,infeasible
4881.355932,1.387755,nan,nan,nan,infeasible
4881.355932,1.469388,nan,nan,nan,infeasible
4881.355932,1.551020,nan,nan,nan,infeasible
4881.355932,1.632653,nan,nan,nan,infeasible
4881.355932,1.714286,nan,nan,nan,infeasible
4881.355932,1.795918,nan,nan,nan,infeasible
4881.355932,1.877551,nan,nan,nan,infeasible
4881.355932,1.959184,nan,nan,nan,infeasible
4881.355932,2.040816,nan,nan,nan,infeasible
4881.355932,2.122449,nan,nan,nan,infeasible
4881.355932,2.204082,nan,nan,nan,infeasible
4881.355932,2.285714,nan,nan,nan,infeasible
4881.355932,2.367347,nan,nan,nan,infeasible
4881.355932,2.448980,nan,nan,nan,infeasible
4881.355932,2.530612,nan,nan,nan,infeasible
4881.355932,2.612245,nan,nan,nan,infeasible
4881.355932,2.693878,nan,nan,nan,infeasible
4881.355932,2.775510,nan,nan,nan,infeasible
4881.355932,2.857143,nan,nan,nan,infeasible
4881.355932,2.938776,nan,nan,nan,infeasible
4881.355932,3.020408,nan,nan,nan,infeasible
4881.355932,3.102041,nan,nan,nan,infeasible
4881.355932,3.183673,nan,nan,nan,infeasible
4881.355932,3.265306,nan,nan,nan,infeasible
4881.355932,3.346939,nan,nan,nan,infeasible
4881.355932,3.428571,nan,nan,nan,infeasible
4881.355932,3.510204,nan,nan,nan,infeasible
4881.355932,3.591837,nan,nan,nan,infeasible
4881.355932,3.673469,nan,nan,nan,infeasible
4881.355932,3.755102,nan,nan,nan,infeasible
4881.355932,3.836735,nan,nan,nan,infeasible
4881.355932,3.918367,nan,nan,nan,infeasible
4881.355932,4.000000,nan,nan,nan,infeasible
4983.050847,0.000000,nan,nan,nan,fw_search_failed
4983.050847,0.081633,nan,nan,nan,infeasible
4983.050847,0.163265,nan,nan,nan,infeasible
4983.050847,0.244898,nan,nan,nan,infeasible
4983.050847,0.326531,nan,nan,nan,infeasible
4983.050847,0.408163,nan,nan,nan,infeasible
4983.050847,0.489796,nan,nan,nan,infeasible
4983.050847,0.571429,nan,nan,nan,infeasible
4983.050847,0.653061,nan,nan,nan,infeasible
4983.050847,0.734694,nan,nan,nan,infeasible
4983.050847,0.816327,nan,nan,nan,infeasible
4983.050847,0.897959,nan,nan,nan,infeasible
4983.050847,0.979592,nan,nan,nan,infeasible
4983.050847,1.061224,nan,nan,nan,infeasible
4983.050847,1.142857,nan,nan,nan,infeasible
4983.050847,1.224490,nan,nan,nan,infeasible
4983.050847,1.306122,nan,nan,nan,infeasible
4983.050847,1.387755,nan,nan,nan,infeasible
4983.050847,1.469388,nan,nan,nan,infeasible
4983.050847,1.551020,nan,nan,nan,infeasible
4983.050847,1.632653,nan,nan,nan,infeasible
4983.050847,1.714286,nan,nan,nan,infeasible
4983.050847,1.795918,nan,nan,nan,infeasible
4983.050847,1.877551,nan,nan,nan,infeasible
4983.050847,1.959184,nan,nan,nan,infeasible
4983.050847,2.040816,nan,nan,nan,infeasible
4983.050847,2.122449,nan,nan,nan,infeasible
4983.050847,2.204082,nan,nan,nan,infeasible
4983.050847,2.285714,nan,nan,nan,infeasible
4983.050847,2.367347,nan,nan,nan,infeasible
4983.050847,2.448980,nan,nan,nan,infeasible
4983.050847,2.530612,nan,nan,nan,infeasible
4983.050847,2.612245,nan,nan,nan,infeasible
4983.050847,2.693878,nan,nan,nan,infeasible
4983.050847,2.775510,nan,nan,nan,infeasible
4983.050847,2.857143,nan,nan,nan,infeasible
4983.050847,2.938776,nan,nan,nan,infeasible
4983.050847,3.020408,nan,nan,nan,infeasible
4983.050847,3.102041,nan,nan,nan,infeasible
4983.050847,3.183673,nan,nan,nan,infeasible
4983.050847,3.265306,nan,nan,nan,infeasible
4983.050847,3.346939,nan,nan,nan,infeasible
4983.050847,3.428571,nan,nan,nan,infeasible
4983.050847,3.510204,nan,nan,nan,infeasible
4983.050847,3.591837,nan,nan,nan,infeasible
4983.050847,3.673469,nan,nan,nan,infeasible
4983.050847,3.755102,nan,nan,nan,infeasible
4983.050847,3.836735,nan,nan,nan,infeasible
4983.050847,3.918367,nan,nan,nan,infeasible
4983.050847,4.000000,nan,nan,nan,infeasible
5084.745763,0.000000,nan,nan,nan,fw_search_failed
5084.745763,0.081633,nan,nan,nan,infeasible
5084.745763,0.163265,nan,nan,nan,infeasible
5084.745763,0.244898,nan,nan,nan,infeasible
5084.745763,0.326531,nan,nan,nan,infeasible
5084.745763,0.408163,nan,nan,nan,infeasible
5084.745763,0.489796,nan,nan,nan,infeasible
5084.745763,0.571429,nan,nan,nan,infeasible
5084.745763,0.653061,nan,nan,nan,infeasible
5084.745763,0.734694,nan,nan,nan,infeasible
5084.745763,0.816327,nan,nan,nan,infeasible
5084.745763,0.897959,nan,nan,nan,infeasible
5084.745763,0.979592,nan,nan,nan,infeasible
5084.745763,1.061224,nan,nan,nan,infeasible
5084.745763,1.142857,nan,nan,nan,infeasible
5084.745763,1.224490,nan,nan,nan,infeasible
5084.745763,1.306122,nan,nan,nan,infeasible
5084.745763,1.387755,nan,nan,nan,infeasible
5084.745763,1.469388,nan,nan,nan,infeasible
5084.745763,1.551020,nan,nan,nan,infeasible
5084.745763,1.632653,nan,nan,nan,infeasible
5084.745763,1.714286,nan,nan,nan,infeasible
5084.745763,1.795918,nan,nan,nan,infeasible
5084.745763,1.877551,nan,nan,nan,infeasible
5084.745763,1.959184,nan,nan,nan,infeasible
5084.745763,2.040816,nan,nan,nan,infeasible
5084.745763,2.122449,nan,nan,nan,infeasible
5084.745763,2.204082,nan,nan,nan,infeasible
5084.745763,2.285714,nan,nan,nan,infeasible
5084.745763,2.367347,nan,nan,nan,infeasible
5084.745763,2.448980,nan,nan,nan,infeasible
5084.745763,2.530612,nan,nan,nan,infeasible
5084.745763,2.612245,nan,nan,nan,infeasible
5084.745763,2.693878,nan,nan,nan,infeasible
5084.745763,2.775510,nan,nan,nan,infeasible
5084.745763,2.857143,nan,nan,nan,infeasible
5084.745763,2.938776,nan,nan,nan,infeasible
5084.745763,3.020408,nan,nan,nan,infeasible
5084.745763,3.102041,nan,nan,nan,infeasible
5084.745763,3.183673,nan,nan,nan,infeasible
5084.745763,3.265306,nan,nan,nan,infeasible
5084.745763,3.346939,nan,nan,nan,infeasible
5084.745763,3.428571,nan,nan,nan,infeasible
5084.745763,3.510204,nan,nan,nan,infeasible
5084.745763,3.591837,nan,nan,nan,infeasible
5084.745763,3.673469,nan,nan,nan,infeasible
5084.745763,3.755102,nan,nan,nan,infeasible
5084.745763,3.836735,nan,nan,nan,infeasible
5084.745763,3.918367,nan,nan,nan,infeasible
5084.745763,4.000000,nan,nan,nan,infeasible
5186.440678,0.000000,nan,nan,nan,fw_search_failed
5186.440678,0.081633,nan,nan,nan,infeasible
5186.440678,0.163265,nan,nan,nan,infeasible
5186.440678,0.244898,nan,nan,nan,infeasible
5186.440678,0.326531,nan,nan,nan,infeasible
5186.440678,0.408163,nan,nan,nan,infeasible
5186.440678,0.489796,nan,nan,nan,infeasible
5186.440678,0.571429,nan,nan,nan,infeasible
5186.440678,0.653061,nan,nan,nan,infeasible
5186.440678,0.734694,nan,nan,nan,infeasible
5186.440678,0.816327,nan,nan,nan,infeasible
5186.440678,0.897959,nan,nan,nan,infeasible
5186.440678,0.979592,nan,nan,nan,infeasible
5186.440678,1.061224,nan,nan,nan,infeasible
5186.440678,1.142857,nan,nan,nan,infeasible
5186.440678,1.224490,nan,nan,nan,infeasible
5186.440678,1.306122,nan,nan,nan,infeasible
5186.440678,1.387755,nan,nan,nan,infeasible
5186.440678,1.469388,nan,nan,nan,infeasible
5186.440678,1.551020,nan,nan,nan,infeasible
5186.440678,1.632653,nan,nan,nan,infeasible
5186.440678,1.714286,nan,nan,nan,infeasible
5186.440678,1.795918,nan,nan,nan,infeasible
5186.440678,1.877551,nan,nan,nan,infeasible
5186.440678,1.959184,nan,nan,nan,infeasible
5186.440678,2.040816,nan,nan,nan,infeasible
5186.440678,2.122449,nan,nan,nan,infeasible
5186.440678,2.204082,nan,nan,nan,infeasible
5186.440678,2.285714,nan,nan,nan,infeasible
5186.440678,2.367347,nan,nan,nan,infeasible
5186.440678,2.448980,nan,nan,nan,infeasible
5186.440678,2.530612,nan,nan,nan,infeasible
5186.440678,2.612245,nan,nan,nan,infeasible
5186.440678,2.693878,nan,nan,nan,infeasible
5186.440678,2.775510,nan,nan,nan,infeasible
5186.440678,2.857143,nan,nan,nan,infeasible
5186.440678,2.938776,nan,nan,nan,infeasible
5186.440678,3.020408,nan,nan,nan,infeasible
5186.440678,3.102041,nan,nan,nan,infeasible
5186.440678,3.183673,nan,nan,nan,infeasible
5186.440678,3.265306,nan,nan,nan,infeasible
5186.440678,3.346939,nan,nan,nan,infeasible
5186.440678,3.428571,nan,nan,nan,infeasible
5186.440678,3.510204,nan,nan,nan,infeasible
5186.440678,3.591837,nan,nan,nan,infeasible
5186.440678,3.673469,nan,nan,nan,infeasible
5186.440678,3.755102,nan,nan,nan,infeasible
5186.440678,3.836735,nan,nan,nan,infeasible
5186.440678,3.918367,nan,nan,nan,infeasible
5186.440678,4.000000,nan,nan,nan,infeasible
5288.135593,0.000000,nan,nan,nan,fw_search_failed
5288.135593,0.081633,nan,nan,nan,infeasible
5288.135593,0.163265,nan,nan,nan,infeasible
5288.135593,0.244898,nan,nan,nan,infeasible
